zoneID,repVoteshare,totalVotes
06039,56.78,42355.0
06041,20.61,140197.0
06043,56.37,9651.0
06045,27.8,40016.0
06047,45.75,63808.0
06049,69.42,4420.0
06051,43.22,5571.0
06053,30.49,129783.0
06055,33.4,59642.0
06057,47.28,55647.0
06059,51.31,1153687.0
06061,55.75,173107.0
06063,56.14,11028.0
06065,48.82,647299.0
06067,40.29,541101.0
06069,38.39,19705.0
06071,46.77,606334.0
06073,44.8,1231047.0
06075,13.96,382865.0
06077,44.56,209349.0
06079,47.24,132653.0
06081,25.2,303292.0
06083,38.31,174912.0
06085,29.13,665589.0
06087,20.36,127483.0
06089,63.21,80390.0
06091,60.92,1991.0
06093,55.35,21470.0
06095,35.44,160973.0
06097,24.61,229351.0
06099,49.12,161015.0
06101,58.51,32941.0
06103,62.4,24436.0
06105,47.63,6374.0
06107,57.8,105206.0
06109,56.52,27181.0
06111,43.74,339800.0
06113,31.5,79749.0
06115,57.52,21401.0
08001,40.64,160501.0
08003,42.8,6286.0
08005,43.45,266156.0
08007,56.19,6625.0
08009,74.57,2175.0
08011,57.41,1920.0
08013,26.56,171763.0
08015,50.06,9921.0
08017,81.8,1111.0
08019,40.84,5767.0
08021,43.42,3874.0
08023,25.0,1697.0
08025,63.87,1558.0
08027,64.71,2629.0
08029,66.44,15434.0
08031,23.39,271533.0
08033,68.91,1217.0
08035,58.71,151819.0
08037,38.28,21658.0
08039,70.46,13206.0
08041,59.55,273175.0
08043,64.92,19919.0
08045,50.0,23082.0
08047,39.2,3367.0
08049,50.56,8308.0
08051,36.04,8871.0
08053,58.9,599.0
08055,44.27,3643.0
08057,69.26,913.0
08059,45.42,295068.0
08061,78.5,852.0
08063,72.91,3442.0
08065,36.7,3002.0
08067,41.74,27979.0
08069,45.05,166375.0
08071,46.42,6761.0
08073,75.87,2304.0
08075,67.83,8977.0
08077,65.0,69631.0
08079,55.3,623.0
08081,72.33,5871.0
08083,59.9,11825.0
08085,65.26,19153.0
08087,62.19,10234.0
08089,55.33,8065.0
08091,45.52,3060.0
08093,53.53,9383.0
08095,72.17,2261.0
08097,25.26,9966.0
08099,67.17,4615.0
08101,42.4,72427.0
08103,78.82,3147.0
08105,54.48,5444.0
08107,36.36,13199.0
08109,35.59,2750.0
08111,45.23,496.0
08113,21.79,4350.0
08115,64.68,1351.0
08117,33.25,14899.0
08119,64.35,12906.0
08121,78.65,2513.0
08123,54.45,105866.0
08125,74.63,4483.0
09001,40.84,413741.0
09003,34.09,412728.0
09005,47.5,98966.0
09007,38.32,87252.0
09009,38.24,382886.0
09011,39.34,124874.0
09013,39.38,75501.0
09015,42.52,50844.0
10001,45.04,66925.0
10003,29.45,256417.0
10005,54.33,89070.0
11001,NA,NA
12001,39.1,125519.0
12003,78.84,11059.0
12005,70.56,81127.0
12007,70.34,11676.0
12009,55.25,287859.0
12011,32.55,733899.0
12013,70.47,6244.0
12015,53.66,85158.0
12017,58.15,76158.0
12019,71.57,94577.0
12021,61.34,141988.0
12023,67.06,28128.0
12027,56.24,10131.0
12029,72.96,7264.0
12031,50.96,415761.0
12033,59.75,154447.0
12035,49.2,49031.0
12037,64.15,6029.0
12039,30.42,22510.0
12041,73.92,7819.0
12043,58.39,3358.0
12045,69.86,7205.0
12047,57.35,5587.0
12049,64.97,7412.0
12051,53.63,10879.0
12053,51.8,87901.0
12055,59.11,44783.0
12057,46.41,513312.0
12059,82.95,8589.0
12061,57.49,70591.0
12063,64.13,21565.0
12065,48.15,7957.0
12067,80.67,3359.0
12069,56.81,146926.0
12071,55.22,269276.0
12073,37.78,148608.0
12075,63.66,18725.0
12077,72.33,3278.0
12079,51.55,8907.0
12081,53.54,151994.0
12083,55.85,162022.0
12085,56.85,78294.0
12086,41.91,863486.0
12087,47.52,40272.0
12089,72.07,38304.0
12091,72.67,95529.0
12093,59.68,12786.0
12095,40.63,462711.0
12097,40.07,100670.0
12099,38.49,590500.0
12101,51.81,214866.0
12103,45.83,463282.0
12105,53.09,244833.0
12107,59.74,33171.0
12109,65.92,105844.0
12111,43.89,120579.0
12113,74.19,76185.0
12115,50.05,207353.0
12117,51.4,205895.0
12119,63.61,48868.0
12121,71.83,17662.0
12123,69.73,9366.0
12125,75.19,5293.0
12127,47.13,243824.0
12129,62.57,14376.0
12131,73.17,27046.0
12133,74.07,11131.0
13001,73.37,6996.0
13003,67.42,2904.0
13005,79.08,3938.0
13007,49.46,1687.0
13009,47.67,16537.0
13011,83.29,6241.0
13013,72.58,24582.0
13015,72.89,36093.0
13017,56.88,6036.0
13019,76.91,6449.0
13021,40.95,66368.0
13023,72.6,5071.0
13025,81.95,6277.0
13027,56.78,6201.0
13029,71.48,12845.0
13031,59.65,23920.0
13033,45.36,9626.0
13035,65.99,9091.0
13037,39.11,2211.0
13039,61.83,17084.0
13043,65.41,3518.0
13045,66.66,43498.0
13047,75.15,24496.0
13049,67.32,3685.0
13051,42.73,110238.0
13053,49.42,1653.0
13055,68.22,8307.0
13057,75.87,93772.0
13059,34.13,45510.0
13061,38.83,1440.0
13063,16.67,99438.0
13065,62.92,2696.0
13067,54.76,315444.0
13069,64.84,13747.0
13071,68.94,13435.0
13073,71.46,55351.0
13075,64.57,5903.0
13077,70.77,53549.0
13079,64.7,5240.0
13081,58.92,7550.0
13083,74.47,6408.0
13085,83.47,9974.0
13087,57.11,10374.0
13089,20.48,322301.0
13091,68.11,8212.0
13093,48.22,4160.0
13095,32.44,38846.0
13097,49.07,55083.0
13099,51.02,5335.0
13101,82.99,1187.0
13103,75.52,20316.0
13105,59.12,8317.0
13107,62.48,8242.0
13109,64.18,3855.0
13111,74.94,10584.0
13113,65.46,59321.0
13115,68.39,34213.0
13117,79.34,75376.0
13119,76.02,8073.0
13121,32.36,404941.0
13123,76.28,11149.0
13125,85.13,1428.0
13127,61.77,33341.0
13129,75.44,17607.0
13131,62.0,9365.0
13133,57.58,7919.0
13135,55.16,290271.0
13137,80.23,14808.0
13139,75.67,59928.0
13141,18.36,4344.0
13143,79.39,11097.0
13145,71.79,14908.0
13147,66.02,10002.0
13149,75.04,4225.0
13151,53.76,88311.0
13153,60.18,55931.0
13155,68.52,3828.0
13157,78.22,22960.0
13159,66.93,5904.0
13161,74.04,5278.0
13163,42.45,7234.0
13165,56.64,3440.0
13167,66.94,3647.0
13169,62.99,12438.0
13171,63.91,7688.0
13173,62.72,2873.0
13175,60.8,19937.0
13177,76.2,13087.0
13179,35.75,16376.0
13181,62.34,4416.0
13183,62.2,3450.0
13185,54.72,39078.0
13187,76.3,11075.0
13189,57.51,9440.0
13191,53.05,6229.0
13193,34.5,4981.0
13195,73.51,11334.0
13197,56.2,3184.0
13199,52.74,9504.0
13201,69.89,2738.0
13205,52.04,8120.0
13207,65.89,12131.0
13209,70.7,3590.0
13211,65.95,9151.0
13213,73.0,11382.0
13215,40.11,74065.0
13217,49.4,41435.0
13219,71.53,17132.0
13221,64.99,6447.0
13223,69.46,56985.0
13225,46.6,11165.0
13227,79.4,12786.0
13229,81.45,6791.0
13231,80.61,8203.0
13233,70.85,14113.0
13235,64.96,3953.0
13237,65.79,9132.0
13239,46.02,1114.0
13241,73.28,7599.0
13243,42.77,3215.0
13245,34.0,79333.0
13247,45.19,37706.0
13249,72.33,1738.0
13251,53.09,6481.0
13253,58.24,3996.0
13255,59.48,25255.0
13257,73.98,10517.0
13259,37.5,2105.0
13261,46.97,12235.0
13263,35.45,3700.0
13265,34.52,990.0
13267,71.0,6714.0
13269,56.82,3583.0
13271,57.18,4374.0
13273,43.04,4416.0
13275,57.96,18459.0
13277,66.51,14257.0
13279,69.2,9688.0
13281,75.52,5739.0
13283,62.15,2954.0
13285,59.55,26028.0
13287,59.49,3553.0
13289,46.49,4519.0
13291,76.32,10634.0
13293,64.23,11421.0
13295,73.73,23542.0
13297,76.29,36026.0
13299,67.32,12416.0
13301,41.16,2660.0
13303,47.78,8863.0
13305,72.67,10560.0
13307,53.31,1111.0
13309,63.94,2210.0
13311,79.57,10761.0
13313,70.19,27677.0
13315,68.82,3163.0
13317,53.88,5052.0
13319,50.55,4673.0
13321,69.45,8370.0
15001,22.63,66916.0
15003,29.15,306813.0
15005,NA,NA
15007,23.42,27224.0
15009,21.92,51789.0
16001,53.16,179402.0
16003,67.57,2320.0
16005,56.68,35105.0
16007,82.56,2943.0
16009,65.28,4164.0
16011,73.44,17155.0
16013,33.11,10571.0
16015,66.24,3773.0
16017,58.7,19547.0
16019,71.98,41703.0
16021,67.47,4733.0
16023,76.86,1410.0
16025,69.29,618.0
16027,67.97,64246.0
16029,82.77,3302.0
16031,82.57,7842.0
16033,82.66,375.0
16035,67.96,3906.0
16037,73.49,2352.0
16039,68.62,8436.0
16041,87.62,5073.0
16043,81.53,5880.0
16045,72.06,7947.0
16047,71.66,5391.0
16049,74.51,8210.0
16051,83.88,10441.0
16053,73.19,6847.0
16055,63.44,61932.0
16057,46.49,17714.0
16059,73.47,4105.0
16061,72.69,1804.0
16063,69.33,1870.0
16065,87.25,13057.0
16067,75.73,6890.0
16069,59.25,17823.0
16071,81.9,2162.0
16073,76.21,4058.0
16075,71.26,8613.0
16077,63.07,2842.0
16079,53.95,5666.0
16081,49.57,4658.0
16083,68.82,28344.0
16085,53.54,5296.0
16087,71.85,4506.0
17001,61.34,30823.0
17003,43.6,3937.0
17005,50.67,7924.0
17007,47.86,22157.0
17009,61.03,2569.0
17011,47.09,17113.0
17013,46.18,2699.0
17015,47.56,7674.0
17017,49.31,5408.0
17019,41.07,84143.0
17021,53.23,15100.0
17023,54.09,8288.0
17025,61.82,6454.0
17027,55.0,17314.0
17029,48.37,23076.0
17031,23.04,2137466.0
17033,56.63,9129.0
17035,60.56,5321.0
17037,41.47,44818.0
17039,56.79,7801.0
17041,60.79,8356.0
17043,NA,NA
17045,54.02,8255.0
17047,65.21,3350.0
17049,68.27,16835.0
17051,58.09,9680.0
17053,64.68,6386.0
17055,51.43,18641.0
17057,39.11,16323.0
17059,43.3,2859.0
17061,53.83,5807.0
17063,49.14,22171.0
17065,56.71,4264.0
17067,55.48,9469.0
17069,59.86,2255.0
17071,41.03,3814.0
17073,46.08,24785.0
17075,65.19,13596.0
17077,38.85,25532.0
17079,58.96,5131.0
17081,55.49,17141.0
17083,51.38,10583.0
17085,44.67,11750.0
17087,67.65,5901.0
17089,44.02,193299.0
17091,47.65,48016.0
17093,46.36,46631.0
17095,39.89,23988.0
17097,40.08,299105.0
17099,44.35,50185.0
17101,53.01,6536.0
17103,51.54,16318.0
17105,59.76,15625.0
17107,58.59,12896.0
17109,47.16,13042.0
17111,47.29,139268.0
17113,49.38,75750.0
17115,49.47,51216.0
17117,45.0,22373.0
17119,45.32,128334.0
17121,51.02,17364.0
17123,50.51,6333.0
17125,47.0,6808.0
17127,61.88,7186.0
17129,57.57,6464.0
17131,43.96,8848.0
17133,55.41,18083.0
17135,48.65,12871.0
17137,50.41,15353.0
17139,56.54,6260.0
17141,53.88,24850.0
17143,42.96,81704.0
17145,51.97,9995.0
17147,56.4,8999.0
17149,59.58,7616.0
17151,61.38,2231.0
17153,49.3,3270.0
17155,42.04,3337.0
17157,50.48,15202.0
17159,57.64,7650.0
17161,37.54,68401.0
17163,38.64,125744.0
17165,54.54,11428.0
17167,47.78,99828.0
17169,49.1,3823.0
17171,57.17,2600.0
17173,60.11,10868.0
17175,52.72,2907.0
17177,46.61,21605.0
17179,53.08,63854.0
17181,56.08,9116.0
17183,49.7,32872.0
17185,56.93,5782.0
17187,45.9,8029.0
17189,57.24,7932.0
17191,67.91,8071.0
17193,54.6,7453.0
17195,41.08,26906.0
17197,43.32,286420.0
17199,57.51,30141.0
17201,43.48,126031.0
17203,63.53,19483.0
18001,63.04,13513.0
18003,52.19,150324.0
18005,55.71,31043.0
18007,58.28,3814.0
18009,50.12,5441.0
18011,63.02,26647.0
18013,51.3,8055.0
18015,56.53,8736.0
18017,54.35,15653.0
18019,53.57,47725.0
18021,55.85,11395.0
18023,56.59,12392.0
18025,51.14,4744.0
18027,67.81,10586.0
18029,67.64,22217.0
18031,62.36,10488.0
18033,NA,NA
18035,42.43,49863.0
18037,52.13,18565.0
18039,55.65,71458.0
18041,52.84,9462.0
18043,55.1,36537.0
18045,57.34,7410.0
18047,67.34,10610.0
18049,58.16,9006.0
18051,56.69,15095.0
18053,56.61,26299.0
18055,57.4,13629.0
18057,61.2,129064.0
18059,64.95,34253.0
18061,59.15,18091.0
18063,61.81,64955.0
18065,52.0,21319.0
18067,53.12,38624.0
18069,63.78,16328.0
18071,56.94,17374.0
18073,60.32,12875.0
18075,54.01,8315.0
18077,53.0,13490.0
18079,54.1,11839.0
18081,62.87,58644.0
18083,53.3,16424.0
18085,68.93,30134.0
18087,60.89,9491.0
18089,32.72,208757.0
18091,38.8,46919.0
18093,60.45,18534.0
18095,46.69,57340.0
18097,35.69,379362.0
18099,56.88,18550.0
18101,64.66,4903.0
18103,59.9,14113.0
18105,33.75,63215.0
18107,60.11,15285.0
18109,63.7,28811.0
18111,55.7,6045.0
18113,57.79,16974.0
18115,59.67,2918.0
18117,57.23,8086.0
18119,55.29,8170.0
18121,57.21,6964.0
18123,38.38,8490.0
18125,54.4,6028.0
18127,46.36,73916.0
18129,53.86,12771.0
18131,57.87,5964.0
18133,56.07,14646.0
18135,54.47,10808.0
18137,65.05,12188.0
18139,56.95,7629.0
18141,41.38,118389.0
18143,51.0,8877.0
18145,59.66,17574.0
18147,49.81,10181.0
18149,48.35,9466.0
18151,54.98,14146.0
18153,50.34,8782.0
18155,54.22,3640.0
18157,44.11,68436.0
18159,57.8,7827.0
18161,62.74,3348.0
18163,48.76,77656.0
18165,42.92,7135.0
18167,41.98,43706.0
18169,60.16,13871.0
18171,55.24,3998.0
18173,56.5,28665.0
18175,58.83,11305.0
18177,51.96,28562.0
18179,65.89,13073.0
18181,54.22,10767.0
18183,60.88,15188.0
19001,51.71,4053.0
19003,48.34,2206.0
19005,42.75,7062.0
19007,50.96,6179.0
19009,48.44,3436.0
19011,47.74,13717.0
19013,38.63,64787.0
19015,46.11,13931.0
19017,45.27,12872.0
19019,40.62,10342.0
19021,50.89,8420.0
19023,52.38,7166.0
19025,53.94,5195.0
19027,48.14,10395.0
19029,55.51,7352.0
19031,45.1,9665.0
19033,39.42,24143.0
19035,53.85,6368.0
19037,39.46,6586.0
19039,48.85,4445.0
19041,52.6,8402.0
19043,41.27,8990.0
19045,38.3,24722.0
19047,47.38,7191.0
19049,52.81,32643.0
19051,54.7,3818.0
19053,50.42,4106.0
19055,46.94,8903.0
19057,38.25,20574.0
19059,52.74,9907.0
19061,39.46,47963.0
19063,48.01,5015.0
19065,41.58,10262.0
19067,38.75,8093.0
19069,49.27,5149.0
19071,51.84,3896.0
19073,49.77,4804.0
19075,58.57,6829.0
19077,53.94,5849.0
19079,49.34,8081.0
19081,51.81,5930.0
19083,49.55,8861.0
19085,52.37,7583.0
19087,52.58,9380.0
19089,36.93,4729.0
19091,57.27,5123.0
19093,58.34,3547.0
19095,49.92,8548.0
19097,37.58,9957.0
19099,46.18,19422.0
19101,39.6,8632.0
19103,28.89,72989.0
19105,44.72,10008.0
19107,51.85,5362.0
19109,48.35,9100.0
19111,41.83,17230.0
19113,39.07,113369.0
19115,47.84,4921.0
19117,53.45,4476.0
19119,72.75,6220.0
19121,55.09,8481.0
19123,58.42,10934.0
19125,55.5,17032.0
19127,45.23,18663.0
19129,58.43,7283.0
19131,43.71,5766.0
19133,51.23,4797.0
19135,52.66,3874.0
19137,55.38,5289.0
19139,42.07,19120.0
19141,NA,NA
19143,66.16,3129.0
19145,60.01,7359.0
19147,48.58,4808.0
19149,62.65,12515.0
19151,54.29,4012.0
19153,42.57,214409.0
19155,50.96,42324.0
19157,44.02,10033.0
19159,53.13,2689.0
19161,54.53,5053.0
19163,42.64,86378.0
19165,54.92,6455.0
19167,81.66,16665.0
19169,41.71,46581.0
19171,43.81,8852.0
19173,54.4,3026.0
19175,48.11,5914.0
19177,56.23,3612.0
19179,43.03,15940.0
19181,49.68,24889.0
19183,50.37,10629.0
19185,53.56,2981.0
19187,45.67,18556.0
19189,45.62,6085.0
19191,38.49,11284.0
19193,50.27,44815.0
19195,38.57,4259.0
19197,50.76,6395.0
20001,61.87,5855.0
20003,66.78,3626.0
20005,53.91,7191.0
20007,75.4,2462.0
20009,72.05,11057.0
20011,63.91,6781.0
20013,69.39,4376.0
20015,66.47,27873.0
20017,71.82,1384.0
20019,77.95,1852.0
20021,62.09,9665.0
20023,78.04,1498.0
20025,78.55,1159.0
20027,74.82,4054.0
20029,71.68,4451.0
20031,73.15,4232.0
20033,79.77,974.0
20035,62.89,13787.0
20037,49.29,16075.0
20039,77.61,1548.0
20041,71.52,8667.0
20043,68.02,3564.0
20045,34.26,53398.0
20047,74.92,1357.0
20049,74.16,1434.0
20051,67.18,12447.0
20053,70.37,2938.0
20055,67.9,10354.0
20057,65.7,8864.0
20059,61.49,11739.0
20061,56.27,8094.0
20063,81.32,1418.0
20065,76.53,1423.0
20067,75.86,2661.0
20069,79.03,2119.0
20071,79.65,745.0
20073,72.24,2279.0
20075,78.37,1096.0
20077,73.09,2796.0
20079,58.77,15613.0
20081,82.12,1570.0
20083,80.39,1096.0
20085,62.28,6253.0
20087,59.58,8950.0
20089,79.73,1584.0
20091,54.56,283432.0
20093,78.95,1482.0
20095,72.99,3664.0
20097,82.01,1135.0
20099,56.57,9031.0
20101,80.83,1027.0
20103,55.88,30591.0
20105,77.63,1586.0
20107,68.41,4617.0
20109,84.07,1440.0
20111,53.07,12911.0
20113,67.94,13386.0
20115,69.78,6059.0
20117,63.89,5036.0
20119,81.18,1931.0
20121,62.03,15377.0
20123,77.68,3203.0
20125,68.21,13907.0
20127,67.4,2841.0
20129,83.43,1402.0
20131,72.72,5359.0
20133,63.57,7192.0
20135,80.68,1525.0
20137,79.07,2415.0
20139,65.54,7544.0
20141,78.71,1930.0
20143,76.74,3086.0
20145,68.81,2879.0
20147,80.04,2667.0
20149,72.72,9837.0
20151,68.56,4190.0
20153,82.04,1549.0
20155,61.9,26512.0
20157,75.55,2671.0
20159,70.5,4021.0
20161,53.57,22997.0
20163,81.55,2588.0
20165,70.85,1781.0
20167,77.32,3293.0
20169,63.38,22788.0
20171,85.03,2179.0
20173,56.48,192733.0
20175,71.74,5336.0
20177,50.15,84177.0
20179,81.35,1376.0
20181,74.01,2704.0
20183,79.4,2204.0
20185,73.39,2074.0
20187,76.96,827.0
20189,86.51,2127.0
20191,66.77,10337.0
20193,78.28,3673.0
20195,74.47,1671.0
20197,69.8,3521.0
20199,87.79,804.0
20201,77.33,2980.0
20203,83.75,1019.0
20205,70.9,4121.0
20207,67.33,1599.0
20209,29.28,57169.0
21001,76.77,7298.0
21003,72.21,7390.0
21005,66.54,10552.0
21007,64.0,4060.0
21009,67.2,16808.0
21011,50.27,4543.0
21013,70.6,9598.0
21015,67.48,50775.0
21017,58.74,8330.0
21019,56.26,20670.0
21021,61.76,12635.0
21023,62.47,3400.0
21025,54.78,5030.0
21027,62.94,8523.0
21029,66.39,30726.0
21031,70.39,5318.0
21033,63.61,6199.0
21035,59.32,15405.0
21037,60.62,40298.0
21039,65.9,2617.0
21041,54.22,3835.0
21043,54.89,9813.0
21045,79.33,5957.0
21047,60.67,22782.0
21049,62.7,15628.0
21051,78.63,7364.0
21053,81.56,4172.0
21055,67.5,3930.0
21057,74.68,2797.0
21059,55.13,43624.0
21061,68.32,5270.0
21063,37.01,2515.0
21065,70.32,5314.0
21067,47.55,127648.0
21069,60.09,5832.0
21071,50.69,15659.0
21073,50.3,24082.0
21075,55.27,2825.0
21077,59.01,3193.0
21079,71.78,7210.0
21081,63.91,8755.0
21083,63.25,16208.0
21085,67.68,9903.0
21087,75.87,5079.0
21089,57.2,15799.0
21091,47.45,4144.0
21093,60.43,39990.0
21095,73.48,9914.0
21097,60.79,7590.0
21099,65.75,6818.0
21101,48.66,19862.0
21103,59.96,6919.0
21105,63.39,2250.0
21107,62.65,19349.0
21109,85.57,5224.0
21111,43.94,353900.0
21113,68.74,20215.0
21115,71.19,8517.0
21117,60.59,68214.0
21119,54.03,5820.0
21121,72.61,11389.0
21123,68.46,6178.0
21125,79.27,22500.0
21127,63.24,5649.0
21129,72.45,2773.0
21131,82.35,4397.0
21133,67.17,8235.0
21135,68.03,4791.0
21137,69.51,9151.0
21139,64.05,4593.0
21141,64.5,10891.0
21143,58.47,3855.0
21145,62.79,30754.0
21147,76.42,5407.0
21149,54.86,4423.0
21151,61.38,32537.0
21153,53.62,4651.0
21155,51.65,7615.0
21157,62.6,15487.0
21159,77.75,3692.0
21161,58.66,7121.0
21163,60.64,11206.0
21165,47.51,2489.0
21167,68.22,10060.0
21169,66.94,4199.0
21171,76.82,4665.0
21173,58.41,10331.0
21175,56.05,4379.0
21177,50.89,12889.0
21179,56.98,18146.0
21181,56.23,2970.0
21183,58.35,9939.0
21185,65.51,29316.0
21187,63.67,4752.0
21189,77.05,1686.0
21191,64.46,5802.0
21193,66.26,10375.0
21195,57.06,22643.0
21197,57.87,4972.0
21199,78.04,25766.0
21201,54.17,1015.0
21203,77.14,6274.0
21205,48.95,8154.0
21207,78.65,7475.0
21209,60.44,19734.0
21211,62.5,18540.0
21213,61.52,7309.0
21215,68.1,8050.0
21217,70.51,10860.0
21219,68.37,4941.0
21221,65.1,6527.0
21223,60.14,3812.0
21225,52.67,6034.0
21227,59.53,44146.0
21229,63.62,5275.0
21231,68.86,7196.0
21233,55.96,5540.0
21235,74.19,13704.0
21237,48.53,2968.0
21239,58.65,12297.0
22001,NA,NA
22003,NA,NA
22005,NA,NA
22007,NA,NA
22009,NA,NA
22011,NA,NA
22013,NA,NA
22015,NA,NA
22017,NA,NA
22019,NA,NA
22021,NA,NA
22023,NA,NA
22025,NA,NA
22027,NA,NA
22029,NA,NA
22031,NA,NA
22033,NA,NA
22035,NA,NA
22037,NA,NA
22039,NA,NA
22041,NA,NA
22043,NA,NA
22045,NA,NA
22047,NA,NA
22049,NA,NA
22051,NA,NA
22053,NA,NA
22055,NA,NA
22057,NA,NA
22059,NA,NA
22061,NA,NA
22063,NA,NA
22065,NA,NA
22067,NA,NA
22069,NA,NA
22071,NA,NA
22073,NA,NA
22075,NA,NA
22077,NA,NA
22079,NA,NA
22081,NA,NA
22083,NA,NA
22085,NA,NA
22087,NA,NA
22089,NA,NA
22091,NA,NA
22093,NA,NA
22095,NA,NA
22097,NA,NA
22099,NA,NA
22101,NA,NA
22103,NA,NA
22105,NA,NA
22107,NA,NA
22109,NA,NA
22111,NA,NA
22113,NA,NA
22115,NA,NA
22117,NA,NA
22119,NA,NA
22121,NA,NA
22123,NA,NA
22125,NA,NA
22127,NA,NA
23001,42.23,54850.0
23003,45.11,35994.0
23005,34.81,164151.0
23007,39.59,17178.0
23009,40.17,32165.0
23011,42.46,65986.0
23013,39.11,22980.0
23015,43.86,21584.0
23017,41.76,31650.0
23019,47.4,80467.0
23021,51.93,9434.0
23023,41.78,21301.0
23025,47.09,25758.0
23027,44.05,21850.0
