zoneID,repVoteshare,totalVotes
05063,60.42,12301.3333
05065,54.4667,5247.6667
05067,46.5767,5957.6667
05069,34.6233,29127.6667
05071,56.3333,7795.0
05073,52.12,3158.6667
05075,50.39,6161.6667
05077,36.3933,3988.0
05079,50.1733,4020.3333
05081,52.72,5236.3333
05083,62.6567,8184.6667
05085,66.9767,21238.0
05087,62.9033,6113.3333
05089,62.3967,6681.3333
05091,59.55,14495.3333
05093,46.0033,13583.0
05095,45.5733,3469.6667
05097,62.97,3773.0
05099,52.7267,3616.6667
05101,67.0767,4088.3333
05103,50.91,10335.0
05105,59.69,4239.0
05107,35.1767,9050.0
05109,63.5633,3768.0
05111,50.9667,7628.6667
05113,69.3067,7557.6667
05115,66.8867,20467.6667
05117,59.61,3504.0
05119,44.56,147371.3333
05121,51.4833,6287.6667
05123,40.82,9196.3333
05125,64.7033,38806.6667
05127,66.03,4004.6667
05129,69.0367,3965.6667
05131,63.3967,42527.3333
05133,58.7467,4491.3333
05135,58.0133,7282.6667
05137,61.2167,5244.3333
05139,60.3533,16873.3333
05141,57.7667,7020.3333
05143,56.6467,61314.0
05145,66.86,25176.6667
05147,38.2533,2812.6667
05149,57.5367,6391.3333
06001,23.0333,559151.6667
06003,44.7767,659.6667
06005,60.0567,17388.3333
06007,54.3167,92734.3333
06009,59.5733,21508.3333
06011,64.93,6061.6667
06013,35.4533,415385.3333
06015,56.87,9082.0
06017,59.7,83808.6667
06019,54.0367,246862.3333
06021,66.3233,9348.0
06023,41.3433,61861.6667
06025,42.7833,34010.3333
06027,59.6733,8321.3333
06029,62.9567,208777.3333
06031,60.9667,31851.0
06033,43.55,23726.6667
06035,69.99,11141.0
06037,33.08,3012227.3333
06039,61.7167,38200.0
06041,25.6533,132892.3333
06043,60.2133,8794.3333
06045,34.98,37618.3333
06047,52.1467,57395.3333
06049,73.0233,4331.3333
06051,49.79,5093.3333
06053,36.2167,123990.0
06055,38.4433,55988.3333
06057,53.71,52348.6667
06059,56.6033,1066663.6667
06061,60.4233,148061.3333
06063,61.1467,10873.0
06065,53.5667,552001.6667
06067,46.0233,483505.6667
06069,42.91,18420.3333
06071,51.1733,528167.6667
06073,49.9933,1108675.0
06075,15.67,353372.0
06077,49.63,188817.3333
06079,52.3233,123529.6667
06081,29.1067,282516.0
06083,44.5367,166582.3333
06085,33.49,605844.6667
06087,25.5167,119305.6667
06089,66.5633,74888.3333
06091,65.0967,1928.6667
06093,60.9567,20729.3333
06095,39.4767,147181.6667
06097,30.4167,215682.3333
06099,54.2233,144968.6667
06101,64.5633,29883.3333
06103,65.66,22911.3333
06105,55.7033,6228.0
06107,62.2367,97961.3333
06109,58.63,25714.3333
06111,48.71,311895.0
06113,37.1967,71151.3333
06115,63.15,18517.3333
08001,45.4067,135010.0
08003,49.2967,6074.6667
08005,49.8867,229487.6667
08007,62.1667,5740.6667
08009,76.0133,2213.0
08011,59.5867,2012.6667
08013,33.8267,156882.6667
08015,55.7733,8767.0
08017,82.0733,1152.3333
08019,45.7567,5434.6667
08021,47.7833,3782.6667
08023,29.9833,1701.6667
08025,64.75,1498.6667
08027,69.3267,2389.3333
08029,69.3667,14093.0
08031,28.7667,236235.3333
08033,70.26,1165.6667
08035,64.3833,119748.3333
08037,45.46,18452.3333
08039,72.59,11178.3333
08041,64.85,238573.3333
08043,65.8633,18167.0
08045,54.8633,20277.6667
08047,43.1233,3009.3333
08049,56.0233,7423.3333
08051,42.9033,8175.6667
08053,60.5567,589.0
08055,48.11,3406.3333
08057,75.4,924.0
08059,50.7967,267375.6667
08061,78.8567,904.0
08063,75.88,3467.3333
08065,41.7733,2859.6667
08067,48.1033,24660.6667
08069,51.7467,143782.6667
08071,46.6067,6482.3333
08073,76.7933,2280.0
08075,69.91,8613.0
08077,66.89,60856.6667
08079,60.5767,576.0
08081,74.66,5644.3333
08083,64.9833,10741.3333
08085,68.3433,16529.0
08087,65.9133,9722.6667
08089,58.0867,7852.3333
08091,54.1,2671.3333
08093,57.41,8135.0
08095,73.4967,2269.6667
08097,31.3533,9007.3333
08099,69.44,4628.0
08101,44.4467,64520.0
08103,79.9533,3001.6667
08105,60.7567,5348.3333
08107,44.2433,11533.0
08109,42.0867,2694.0
08111,49.93,472.6667
08113,29.52,3874.6667
08115,68.8067,1338.0
08117,39.6233,13234.0
08119,68.01,11531.6667
08121,80.08,2496.0
08123,59.83,86353.3333
08125,75.1867,4466.6667
09001,44.65,394999.0
09003,36.97,390697.3333
09005,49.5933,94324.0
09007,40.4567,82889.6667
09009,40.39,363459.0
09011,40.9667,117460.3333
09013,42.06,69976.6667
09015,43.4133,47889.3333
10001,51.1233,57056.3333
10003,35.4933,236979.0
10005,56.36,77706.0
11001,NA,NA
12001,41.4333,107525.3333
12003,75.6567,9722.6667
12005,69.8267,71652.0
12007,68.03,10401.3333
12009,55.8567,257238.6667
12011,33.01,671971.3333
12013,63.91,5793.6667
12015,54.8533,77280.0
12017,56.4733,67609.6667
12019,74.0667,77808.3333
12021,64.6033,120944.3333
12023,65.1767,23875.6667
12027,56.9867,9150.6667
12029,67.3133,6124.0
12031,55.8667,353819.3333
12033,63.2533,138124.3333
12035,49.3867,38207.3333
12037,59.2667,5534.6667
12039,31.0767,19407.0
12041,69.4167,6743.0
12043,57.7267,3637.0
12045,65.3933,6875.3333
12047,56.0333,4876.6667
12049,65.5967,6964.6667
12051,57.4367,9597.6667
12053,51.21,77889.0
12055,60.22,40476.0
12057,50.4767,445609.6667
12059,76.8833,8094.6667
12061,59.1033,60542.3333
12063,60.94,19224.0
12065,45.8067,7026.0
12067,74.3367,3063.0
12069,58.4133,119829.0
12071,58.2867,231440.0
12073,38.25,129370.3333
12075,60.9233,16033.6667
12077,64.3533,2903.0
12079,50.87,7791.0
12081,54.89,135278.6667
12083,56.59,134885.0
12085,56.9033,70920.0
12086,45.1933,754553.6667
12087,48.8767,37898.0
12089,71.9333,31609.0
12091,75.4567,85321.6667
12093,56.5433,11609.6667
12095,46.4933,376960.0
12097,47.0,79510.6667
12099,37.99,522769.3333
12101,52.1233,182837.6667
12103,47.9367,439037.0
12105,55.5367,208090.0
12107,57.3233,30122.0
12109,67.35,84293.3333
12111,45.7567,99543.6667
12113,75.3767,64603.6667
12115,52.5167,187982.3333
12117,55.3167,176574.6667
12119,60.8067,34323.6667
12121,69.75,15307.0
12123,64.8067,8251.6667
12125,70.2133,4598.0
12127,47.3933,218805.3333
12129,58.2233,11575.3333
12131,71.7933,23113.3333
12133,69.9467,9840.6667
13001,69.8467,6488.3333
13003,64.98,2481.6667
13005,74.09,3575.0
13007,45.6567,1656.6667
13009,50.5033,14407.6667
13011,78.3433,5455.3333
13013,72.5867,18142.6667
13015,71.1167,29717.0
13017,56.3033,5412.3333
13019,69.93,5486.0
13021,46.3167,57966.0
13023,69.8267,4429.3333
13025,76.2967,5488.0
13027,55.7533,5289.3333
13029,71.4867,9962.3333
13031,61.8667,19299.0
13033,47.6933,8414.3333
13035,63.64,7487.0
13037,41.4567,2039.0
13039,64.2233,13792.6667
13043,63.83,3130.3333
13045,67.5333,34852.0
13047,72.5867,21515.0
13049,66.4467,3296.0
13051,47.6067,92773.3333
13053,50.9767,1516.3333
13055,63.12,7545.6667
13057,77.05,73268.6667
13059,39.6433,37267.3333
13061,37.69,1342.0
13063,26.37,80146.6667
13065,62.27,2297.0
13067,59.7133,276779.0
13069,64.6733,11836.3333
13071,68.8833,11717.3333
13073,73.98,46176.3333
13075,62.2067,4889.0
13077,71.9367,42440.0
13079,62.0167,4404.3333
13081,60.0667,6470.0
13083,70.7333,5901.3333
13085,80.0933,7996.3333
13087,57.41,8991.0
13089,24.9567,272930.0
13091,64.5933,7028.0
13093,47.3867,3841.3333
13095,38.5767,33857.3333
13097,57.9,42717.0
13099,54.9733,4377.6667
13101,76.3033,1025.3333
13103,74.1633,15711.0
13105,58.7533,7276.3333
13107,59.77,7325.0
13109,63.2533,3483.0
13111,71.0433,9546.6667
13113,69.36,51452.3333
13115,65.8733,30887.6667
13117,81.21,56011.6667
13119,70.0467,7112.3333
13121,37.81,334853.3333
13123,73.2967,9511.0
13125,80.26,1239.0
13127,64.7,27807.0
13129,72.0367,15201.3333
13131,60.9933,8087.3333
13133,58.4267,6663.3333
13135,62.6267,241853.6667
13137,77.5733,12589.3333
13139,75.58,49274.0
13141,21.04,3660.0
13143,73.2067,9819.0
13145,69.9,11940.0
13147,61.4433,8855.6667
13149,69.39,3793.0
13151,63.0133,63777.0
13153,63.3967,46039.0
13155,66.1567,3364.6667
13157,75.46,16922.6667
13159,64.4967,4863.0
13161,71.52,4781.3333
13163,45.2633,6445.6667
13165,54.6367,3145.6667
13167,64.69,3361.0
13169,62.7567,10453.0
13171,61.0967,6472.0
13173,60.7533,2454.6667
13175,60.9667,17070.0
13177,76.7933,10464.0
13179,43.0967,13051.0
13181,61.4333,3725.3333
13183,61.8633,2934.3333
13185,57.55,32054.6667
13187,73.3667,8903.6667
13189,60.14,7921.0
13191,50.7667,5148.3333
13193,36.5433,4704.3333
13195,72.81,9723.3333
13197,55.88,2774.3333
13199,51.6333,8122.6667
13201,67.6233,2443.3333
13205,51.3633,7062.0
13207,64.8333,9820.3333
13209,65.9733,3089.3333
13211,65.0467,7432.0
13213,71.04,10147.6667
13215,44.6567,63411.3333
13217,58.0433,29663.0
13219,71.6967,14160.6667
13221,65.0167,5487.6667
13223,72.5067,40580.3333
13225,49.99,8950.3333
13227,75.0167,10539.0
13229,77.5367,5798.6667
13231,76.17,6611.0
13233,66.06,12214.3333
13235,61.9933,3605.0
13237,62.6733,7847.3333
13239,42.6933,994.3333
13241,70.0333,6526.0
13243,45.1733,2943.6667
13245,40.6367,68740.0
13247,57.0267,31125.6667
13249,67.4967,1481.3333
13251,54.1767,5707.6667
13253,57.6367,3382.6667
13255,61.7367,20557.3333
13257,70.3133,9521.0
13259,37.2567,2030.0
13261,49.35,11074.3333
13263,35.58,3058.6667
13265,34.22,924.3333
13267,69.32,6262.3333
13269,54.9567,3248.0
13271,54.5633,3880.6667
13273,46.8433,3784.3333
13275,59.6633,15408.0
13277,66.9567,12371.3333
13279,67.6133,8570.6667
13281,71.4333,5172.0
13283,59.5033,2558.3333
13285,62.76,21919.6667
13287,57.6167,2991.0
13289,46.5,4166.3333
13291,72.7133,8939.3333
13293,63.8567,9931.3333
13295,70.5633,21296.6667
13297,75.05,27577.6667
13299,66.7667,11108.3333
13301,43.3867,2431.3333
13303,49.2133,7800.3333
13305,70.0133,9373.0
13307,47.2333,1009.3333
13309,58.1167,1944.6667
13311,76.2867,9100.6667
13313,71.01,25785.6667
13315,64.3867,2715.6667
13317,53.4333,4540.6667
13319,49.9,4309.0
13321,67.43,7261.3333
15001,32.8233,58492.6667
15003,39.93,287116.6667
15005,NA,NA
15007,31.9167,24624.3333
15009,32.01,46155.6667
16001,59.94,152639.0
16003,73.8667,2097.3333
16005,60.58,33600.3333
16007,82.57,2960.6667
16009,70.27,3967.0
16011,75.8767,16061.6667
16013,40.6133,9552.0
16015,70.4467,3451.6667
16017,62.6033,17256.0
16019,75.9233,38043.3333
16021,71.6367,4332.0
16023,76.2533,1425.3333
16025,73.9167,573.3333
16027,72.62,54314.6667
16029,84.0633,3253.3333
16031,84.0867,7647.3333
16033,84.2,370.0
16035,72.3833,3945.3333
16037,76.8633,2346.6667
16039,72.2333,7821.0
16041,88.66,4790.0
16043,84.7967,5579.0
16045,75.1433,7021.3333
16047,73.5067,5247.3333
16049,78.54,7877.3333
16051,85.6767,9061.0
16053,76.3467,6478.0
16055,66.1167,53449.0
16057,52.0933,16859.3333
16059,77.2667,3933.6667
16061,75.8933,1770.6667
16063,71.5967,1773.3333
16065,90.2533,11221.3333
16067,78.52,6869.6667
16069,63.3767,17181.3333
16071,83.2233,2031.0
16073,78.87,3612.0
16075,74.5267,7884.0
16077,68.6933,2836.3333
16079,55.33,5462.6667
16081,60.5267,3673.0
16083,72.4433,25769.6667
16085,61.2267,4682.6667
16087,74.2033,4311.6667
17001,62.1667,30803.0
17003,43.8167,3944.0
17005,53.95,7441.6667
17007,54.0867,19073.6667
17009,61.6433,2604.6667
17011,51.5633,17279.3333
17013,47.8833,2669.0
17015,52.98,7662.0
17017,52.2633,5669.0
17019,46.4833,80287.3333
17021,55.1567,15046.0
17023,59.3133,7935.6667
17025,64.24,6381.0
17027,57.4067,16624.0
17029,53.37,21983.0
17031,27.2733,2017602.3333
17033,60.6933,8987.0
17035,62.3767,5237.3333
17037,49.1367,39606.3333
17039,59.4167,7550.0
17041,62.5567,8349.3333
17043,NA,NA
17045,59.0067,8305.3333
17047,68.9067,3324.6667
17049,70.37,15866.0
17051,59.18,9522.3333
17053,66.65,6339.3333
17055,50.3133,19068.3333
17057,43.0233,16545.0
17059,46.6267,3214.0
17061,56.2267,5880.6667
17063,53.26,19528.6667
17065,57.5167,4455.0
17067,56.55,9686.3333
17069,58.45,2443.0
17071,43.91,3944.3333
17073,48.83,24498.6667
17075,67.9,13618.3333
17077,42.7467,24816.0
17079,62.8767,5162.6667
17081,57.09,16483.0
17083,52.4867,10044.3333
17085,50.69,11218.6667
17087,66.49,5709.3333
17089,51.89,167333.6667
17091,51.35,44411.6667
17093,56.4967,33975.6667
17095,43.1,23956.6667
17097,47.4,272188.0
17099,47.9467,48973.6667
17101,57.1133,6614.3333
17103,55.8767,15604.6667
17105,61.8767,15695.0
17107,63.5233,13142.6667
17109,50.17,13661.0
17111,55.9967,124467.0
17113,55.03,69422.6667
17115,51.22,50820.3333
17117,47.48,22182.3333
17119,46.3133,121038.6667
17121,52.19,17083.6667
17123,54.21,6274.6667
17125,51.1733,6921.0
17127,59.8967,7118.0
17129,63.0033,6413.3333
17131,46.32,8713.3333
17133,56.8267,16083.0
17135,50.27,12964.6667
17137,56.86,14955.6667
17139,58.0167,6150.3333
17141,59.2767,23180.6667
17143,47.15,80429.0
17145,51.87,10120.6667
17147,58.9,8656.6667
17149,60.99,7902.6667
17151,60.8767,2332.3333
17153,51.1467,3131.3333
17155,45.7533,3289.3333
17157,52.0233,14815.0
17159,63.39,7609.0
17161,40.0267,67822.6667
17163,42.09,113108.6667
17165,55.6033,11630.6667
17167,54.5533,95562.6667
17169,55.3033,3875.3333
17171,60.76,2568.3333
17173,61.2433,10536.0
17175,57.2633,2985.6667
17177,53.8267,20767.6667
17179,55.59,61513.3333
17181,55.79,8965.0
17183,52.0967,32895.3333
17185,63.57,5765.3333
17187,50.54,8039.0
17189,60.8167,7724.6667
17191,70.9033,8017.0
17193,59.2767,7797.0
17195,45.4233,26205.3333
17197,49.1233,242566.3333
17199,57.2433,29013.3333
17201,48.26,118917.6667
17203,65.9267,18359.3333
18001,68.6367,13147.6667
18003,59.5833,131417.6667
18005,62.4867,28442.3333
18007,64.7267,3893.3333
18009,56.92,5238.0
18011,70.5367,22647.0
18013,57.7833,7400.6667
18015,62.7867,8547.3333
18017,62.1,14896.6667
18019,54.83,42466.0
18021,62.8733,10778.6667
18023,64.8533,11753.3333
18025,54.9133,4509.0
18027,71.7167,10315.3333
18029,67.17,20278.6667
18031,68.1233,9952.6667
18033,NA,NA
18035,50.28,47316.3333
18037,62.6467,17045.0
18039,65.1033,62440.0
18041,57.9733,9192.3333
18043,56.5133,33485.6667
18045,62.4,7498.3333
18047,68.7067,9647.0
18049,63.9267,8678.6667
18051,58.9233,14493.6667
18053,62.6233,26715.0
18055,60.9633,13200.0
18057,70.5633,103298.6667
18059,70.3367,28356.6667
18061,60.9933,16765.6667
18063,69.4667,52492.6667
18065,58.0367,20046.0
18067,59.63,36580.0
18069,69.94,15525.0
18071,62.8,16095.0
18073,64.9367,11962.0
18075,60.0467,8192.3333
18077,56.51,12797.3333
18079,60.6167,10616.6667
18081,69.4,50727.6667
18083,58.19,15741.3333
18085,74.79,27926.0
18087,66.42,8942.3333
18089,35.9967,190924.3333
18091,45.8667,43090.6667
18093,65.93,17458.0
18095,53.6333,54803.6667
18097,45.13,326701.0
18099,63.39,17504.6667
18101,66.7633,4836.0
18103,65.9967,13556.3333
18105,43.9367,51300.6667
18107,68.38,14311.3333
18109,69.6733,25625.3333
18111,60.4467,5801.0
18113,64.3133,15623.0
18115,60.7667,2789.3333
18117,62.6233,8065.3333
18119,61.9067,7425.6667
18121,61.2667,6794.0
18123,45.3133,8064.0
18125,57.6533,6180.6667
18127,51.4467,66055.6667
18129,59.68,11955.6667
18131,63.63,5698.6667
18133,62.87,13217.6667
18135,60.1367,10677.3333
18137,67.26,11565.6667
18139,65.5,7444.6667
18141,47.51,108160.6667
18143,51.88,8466.6667
18145,65.12,16303.6667
18147,55.8733,9697.3333
18149,51.49,9034.6667
18151,61.29,12776.0
18153,54.42,8479.3333
18155,57.1333,3516.6667
18157,54.25,55697.0
18159,65.4467,7678.3333
18161,65.8833,3173.3333
18163,54.2967,71510.3333
18165,47.29,6928.3333
18167,48.62,39892.6667
18169,65.7433,13452.0
18171,60.26,3908.6667
18173,60.6633,25666.3333
18175,61.46,10662.0
18177,56.91,27123.3333
18179,70.1933,12236.0
18181,61.5133,10345.6667
18183,66.07,13700.3333
19001,54.92,4151.3333
19003,54.1167,2225.3333
19005,48.8433,6862.0
19007,52.3367,6111.0
19009,51.7,3604.0
19011,48.4833,12994.6667
19013,42.2133,61259.6667
19015,47.6133,13396.3333
19017,50.04,12275.3333
19019,43.8333,10075.6667
19021,55.31,8295.6667
19023,56.7667,7121.6667
19025,56.5667,5259.3333
19027,51.8333,10162.3333
19029,60.8567,7258.3333
19031,48.5733,9234.3333
19033,42.6667,23607.0
19035,54.82,6585.3333
19037,43.53,6658.6667
19039,48.7667,4395.6667
19041,55.13,8189.3333
19043,45.9,8909.6667
19045,41.5967,23862.0
19047,52.53,6996.0
19049,55.2,26088.6667
19051,54.57,3831.3333
19053,52.1733,3942.0
19055,51.1833,8817.3333
19057,39.1433,20271.0
19059,54.2133,9193.6667
19061,41.6533,45109.6667
19063,50.9067,4933.6667
19065,47.29,10091.6667
19067,43.49,7832.6667
19069,54.0267,5202.6667
19071,57.1633,3807.6667
19073,50.3767,4878.6667
19075,62.6167,6596.3333
19077,54.3933,5770.6667
19079,52.0,7996.6667
19081,55.3567,5757.6667
19083,52.9867,8748.3333
19085,57.97,7268.6667
19087,53.94,9169.3333
19089,41.6067,4639.0
19091,58.73,5137.6667
19093,59.64,3604.0
19095,52.9233,8138.3333
19097,41.23,9666.6667
19099,47.9467,19106.3333
19101,45.86,8153.6667
19103,33.5133,63710.3333
19105,46.9533,9709.6667
19107,54.5233,5263.0
19109,52.37,9078.6667
19111,41.3067,17220.0
19113,43.1033,105391.0
19115,49.8967,4824.6667
19117,54.5,4450.0
19119,75.3767,5887.6667
19121,55.5367,7818.0
19123,62.25,10401.6667
19125,58.3633,16045.3333
19127,48.96,18483.6667
19129,63.06,6712.6667
19131,46.61,5469.3333
19133,51.8333,4791.6667
19135,52.5333,3828.0
19137,61.9567,5413.0
19139,46.27,17971.0
19141,NA,NA
19143,68.8533,3152.6667
19145,65.6767,7310.3333
19147,50.2,4940.6667
19149,63.7133,11618.3333
19151,55.97,4155.3333
19153,45.7833,197064.6667
19155,55.4133,39537.0
19157,48.2133,9701.3333
19159,52.9167,2719.6667
19161,56.67,5153.3333
19163,46.3633,79889.3333
19165,60.65,6378.0
19167,84.3433,15975.6667
19169,45.6833,42199.0
19171,47.8567,8722.6667
19173,57.8167,3104.0
19175,51.9433,5877.3333
19177,57.69,3669.6667
19179,43.62,15928.6667
19181,51.02,22531.6667
19183,54.0067,10137.0
19185,55.14,3045.0
19187,47.7067,18078.3333
19189,49.7767,5854.6667
19191,46.6867,10495.0
19193,51.0,42302.0
19195,41.8167,4128.6667
19197,53.62,6444.6667
20001,63.3267,5831.3333
20003,64.1933,3655.6667
20005,53.64,7069.6667
20007,74.6533,2454.3333
20009,72.1433,11239.3333
20011,64.6,6591.6667
20013,68.8967,4495.0
20015,68.0067,25051.6667
20017,70.6267,1400.6667
20019,77.4333,1897.3333
20021,60.3667,9569.3333
20023,79.2833,1639.0
20025,78.12,1237.0
20027,76.9167,4050.6667
20029,71.1067,4485.6667
20031,72.4467,4226.6667
20033,79.14,987.0
20035,62.79,14148.0
20037,50.9,15878.6667
20039,77.2,1682.3333
20041,70.9,8516.6667
20043,68.5067,3605.3333
20045,41.45,47782.3333
20047,73.0133,1472.0
20049,74.0767,1499.6667
20051,65.2533,11931.3333
20053,71.0967,2959.6667
20055,72.1933,9812.3333
20057,70.0967,8932.3333
20059,63.6367,10957.6667
20061,60.4,7429.3333
20063,81.11,1460.0
20065,76.1,1445.6667
20067,77.0,2758.3333
20069,79.29,2174.6667
20071,80.6633,761.0
20073,71.2233,3028.0
20075,78.4033,1139.3333
20077,72.7833,2927.0
20079,62.4067,14802.3333
20081,83.7333,1595.0
20083,80.2667,1122.3333
20085,62.2633,5797.0
20087,60.5367,8540.0
20089,79.3,1792.0
20091,59.4967,253218.3333
20093,79.13,1458.0
20095,73.8467,3745.3333
20097,82.1333,1436.0
20099,56.97,8902.6667
20101,79.95,1058.0
20103,57.1233,27064.3333
20105,76.27,1758.6667
20107,64.9467,4539.0
20109,83.3533,1453.3333
20111,56.5133,12935.3333
20113,70.9767,13071.3333
20115,72.7367,6040.3333
20117,63.69,5086.3333
20119,81.4333,2035.0
20121,62.1033,13666.6667
20123,77.49,3272.6667
20125,67.04,13922.6667
20127,66.5533,2806.0
20129,81.57,1511.6667
20131,72.6933,5370.6667
20133,63.4567,7103.0
20135,79.3633,1739.6667
20137,78.3667,2488.3333
20139,63.6,7206.6667
20141,77.07,2011.6667
20143,77.41,2949.3333
20145,69.4033,2935.6667
20147,79.1133,2768.6667
20149,72.7067,8797.0
20151,69.8333,4330.0
20153,82.1933,1669.6667
20155,63.56,26422.0
20157,77.6533,2848.3333
20159,70.47,4305.6667
20161,59.48,20720.3333
20163,79.53,2691.0
20165,70.7233,1808.0
20167,75.7867,3433.3333
20169,64.17,22452.0
20171,83.6667,2260.3333
20173,59.8167,177943.0
20175,76.1333,5290.3333
20177,51.9433,80042.3333
20179,81.3933,1423.6667
20181,74.7733,2716.0
20183,76.8433,2252.6667
20185,74.36,2153.3333
20187,79.43,940.6667
20189,85.3167,2167.6667
20191,66.3567,10352.3333
20193,78.2333,3774.3333
20195,72.8633,1731.3333
20197,69.8333,3515.0
20199,87.4733,847.0
20201,78.31,3145.6667
20203,82.31,1057.0
20205,72.0767,4204.6667
20207,67.3033,1652.3333
20209,31.13,52947.3333
21001,76.11,7357.6667
21003,71.5267,6994.0
21005,65.4467,9370.0
21007,56.9433,4002.3333
21009,66.2067,15597.3333
21011,49.75,4645.0
21013,61.98,10403.6667
21015,70.0633,42613.6667
21017,58.5067,7883.0
21019,52.88,20544.0
21021,61.68,11817.0
21023,66.16,3343.0
21025,46.63,5349.0
21027,64.5333,8165.3333
21029,65.9333,27351.3333
21031,72.7533,5302.0
21033,62.25,6010.0
21035,59.65,14741.0
21037,62.71,38101.6667
21039,60.6833,2685.0
21041,54.5633,3743.6667
21043,52.22,9963.0
21045,79.9633,5915.6667
21047,62.9133,20523.3333
21049,61.7333,14472.6667
21051,75.9333,7256.6667
21053,78.4267,4276.3333
21055,64.5,4091.3333
21057,74.4367,3014.0
21059,58.9867,40449.0
21061,66.5967,5248.6667
21063,33.95,2617.6667
21065,67.1633,5199.6667
21067,51.4933,119569.6667
21069,61.8067,5738.0
21071,40.4633,16312.6667
21073,50.05,23290.0
21075,51.8767,2834.3333
21077,58.7767,2908.3333
21079,71.41,6563.6667
21081,64.98,8227.3333
21083,60.3333,15558.0
21085,69.34,9533.3333
21087,75.8133,5013.6667
21089,53.5667,15632.3333
21091,54.0233,3927.6667
21093,63.89,35707.0
21095,60.7367,10506.3333
21097,60.9833,7310.6667
21099,63.9867,6540.3333
21101,51.3,18200.6667
21103,61.28,6297.0
21105,59.5133,2238.6667
21107,62.29,18227.0
21109,85.31,5085.6667
21111,47.4267,331204.3333
21113,69.1867,17952.0
21115,65.03,8667.0
21117,63.7267,63862.3333
21119,40.65,6557.3333
21121,67.5733,11109.0
21123,67.9833,5775.0
21125,76.0567,20961.3333
21127,59.39,5823.0
21129,70.5,2819.0
21131,76.3167,4598.3333
21133,55.7033,8761.6667
