PRESIDENT 1992
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Maryland,19921103,N/A,ALLEGANY,County,"30,595","13,862","Bush, George H.",Incumbent,"11,501","Clinton, William Jefferson",Challenger,Reform,"5,081","Perot, Ross",Challenger,151,"2,361",R,45.31,37.59,16.61,.49,54.65,45.35,,,
President,Maryland,19921103,N/A,ANNE ARUNDEL,County,"185,634","81,467","Bush, George H.",Incumbent,"68,629","Clinton, William Jefferson",Challenger,Reform,"35,191","Perot, Ross",Challenger,347,"12,838",R,43.89,36.97,18.96,.19,54.28,45.72,,,
President,Maryland,19921103,N/A,BALTIMORE CITY,County,"245,091","40,725","Bush, George H.",Incumbent,"185,753","Clinton, William Jefferson",Challenger,Reform,"17,381","Perot, Ross",Challenger,"1,232","145,028",D,16.62,75.79,7.09,.50,17.98,82.02,,,
President,Maryland,19921103,N/A,BALTIMORE COUNTY,County,"323,220","126,728","Bush, George H.",Incumbent,"143,498","Clinton, William Jefferson",Challenger,Reform,"51,757","Perot, Ross",Challenger,"1,237","16,770",D,39.21,44.40,16.01,.38,46.90,53.10,,,
President,Maryland,19921103,N/A,CALVERT,County,"23,249","10,026","Bush, George H.",Incumbent,"8,619","Clinton, William Jefferson",Challenger,Reform,"4,499","Perot, Ross",Challenger,105,"1,407",R,43.12,37.07,19.35,.45,53.77,46.23,,,
President,Maryland,19921103,N/A,CAROLINE,County,"8,459","3,856","Bush, George H.",Incumbent,"2,822","Clinton, William Jefferson",Challenger,Reform,"1,729","Perot, Ross",Challenger,52,"1,034",R,45.58,33.36,20.44,.61,57.74,42.26,,,
President,Maryland,19921103,N/A,CARROLL,County,"54,930","28,405","Bush, George H.",Incumbent,"15,447","Clinton, William Jefferson",Challenger,Reform,"10,965","Perot, Ross",Challenger,113,"12,958",R,51.71,28.12,19.96,.21,64.77,35.23,,,
President,Maryland,19921103,N/A,CECIL,County,"27,319","10,784","Bush, George H.",Incumbent,"10,232","Clinton, William Jefferson",Challenger,Reform,"6,115","Perot, Ross",Challenger,188,552,R,39.47,37.45,22.38,.69,51.31,48.69,,,
President,Maryland,19921103,N/A,CHARLES,County,"38,454","17,293","Bush, George H.",Incumbent,"14,498","Clinton, William Jefferson",Challenger,Reform,"6,501","Perot, Ross",Challenger,162,"2,795",R,44.97,37.70,16.91,.42,54.40,45.60,,,
President,Maryland,19921103,N/A,DORCHESTER,County,"10,957","4,934","Bush, George H.",Incumbent,"3,933","Clinton, William Jefferson",Challenger,Reform,"2,010","Perot, Ross",Challenger,80,"1,001",R,45.03,35.89,18.34,.73,55.64,44.36,,,
President,Maryland,19921103,N/A,FREDERICK,County,"64,691","31,290","Bush, George H.",Incumbent,"21,848","Clinton, William Jefferson",Challenger,Reform,"11,373","Perot, Ross",Challenger,180,"9,442",R,48.37,33.77,17.58,.28,58.88,41.12,,,
President,Maryland,19921103,N/A,GARRETT,County,"10,580","5,714","Bush, George H.",Incumbent,"2,856","Clinton, William Jefferson",Challenger,Reform,"1,987","Perot, Ross",Challenger,23,"2,858",R,54.01,26.99,18.78,.22,66.67,33.33,,,
President,Maryland,19921103,N/A,HARFORD,County,"80,687","36,350","Bush, George H.",Incumbent,"27,164","Clinton, William Jefferson",Challenger,Reform,"17,002","Perot, Ross",Challenger,171,"9,186",R,45.05,33.67,21.07,.21,57.23,42.77,,,
President,Maryland,19921103,N/A,HOWARD,County,"99,798","38,594","Bush, George H.",Incumbent,"44,763","Clinton, William Jefferson",Challenger,Reform,"16,182","Perot, Ross",Challenger,259,"6,169",D,38.67,44.85,16.21,.26,46.30,53.70,,,
President,Maryland,19921103,N/A,KENT,County,"7,628","3,094","Bush, George H.",Incumbent,"3,093","Clinton, William Jefferson",Challenger,Reform,"1,411","Perot, Ross",Challenger,30,1,R,40.56,40.55,18.50,.39,50.01,49.99,,,
President,Maryland,19921103,N/A,MONTGOMERY,County,"362,613","119,705","Bush, George H.",Incumbent,"199,757","Clinton, William Jefferson",Challenger,Reform,"41,971","Perot, Ross",Challenger,"1,180","80,052",D,33.01,55.09,11.57,.33,37.47,62.53,,,
President,Maryland,19921103,N/A,PRINCE GEORGES,County,"256,859","62,955","Bush, George H.",Incumbent,"168,691","Clinton, William Jefferson",Challenger,Reform,"23,355","Perot, Ross",Challenger,"1,858","105,736",D,24.51,65.67,9.09,.72,27.18,72.82,,,
President,Maryland,19921103,N/A,QUEEN ANNES,County,"14,514","6,829","Bush, George H.",Incumbent,"4,668","Clinton, William Jefferson",Challenger,Reform,"2,958","Perot, Ross",Challenger,59,"2,161",R,47.05,32.16,20.38,.41,59.40,40.60,,,
President,Maryland,19921103,N/A,SOMERSET,County,"7,936","3,450","Bush, George H.",Incumbent,"3,210","Clinton, William Jefferson",Challenger,Reform,"1,230","Perot, Ross",Challenger,46,240,R,43.47,40.45,15.50,.58,51.80,48.20,,,
President,Maryland,19921103,N/A,ST. MARYS,County,"25,085","11,485","Bush, George H.",Incumbent,"8,931","Clinton, William Jefferson",Challenger,Reform,"4,550","Perot, Ross",Challenger,119,"2,554",R,45.78,35.60,18.14,.47,56.25,43.75,,,
President,Maryland,19921103,N/A,TALBOT,County,"13,708","6,774","Bush, George H.",Incumbent,"4,642","Clinton, William Jefferson",Challenger,Reform,"2,233","Perot, Ross",Challenger,59,"2,132",R,49.42,33.86,16.29,.43,59.34,40.66,,,
President,Maryland,19921103,N/A,WASHINGTON,County,"46,208","21,977","Bush, George H.",Incumbent,"16,495","Clinton, William Jefferson",Challenger,Reform,"7,537","Perot, Ross",Challenger,199,"5,482",R,47.56,35.70,16.31,.43,57.12,42.88,,,
President,Maryland,19921103,N/A,WICOMICO,County,"30,272","13,560","Bush, George H.",Incumbent,"11,481","Clinton, William Jefferson",Challenger,Reform,"5,140","Perot, Ross",Challenger,91,"2,079",R,44.79,37.93,16.98,.30,54.15,45.85,,,
President,Maryland,19921103,N/A,WORCESTER,County,"16,559","7,237","Bush, George H.",Incumbent,"6,040","Clinton, William Jefferson",Challenger,Reform,"3,256","Perot, Ross",Challenger,26,"1,197",R,43.70,36.48,19.66,.16,54.51,45.49,,,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,Maryland,"1,985,046","707,094","988,571","281,414","7,967","281,477",D,"281,477",D,35.62,49.80,14.18,.40,41.70,58.30
,
,
,
PRESIDENT 1992
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Massachusetts,19921103,N/A,BARNSTABLE,County,"108,997","33,916","Bush, George H.",Incumbent,"46,641","Clinton, William Jefferson",Challenger,Reform,"27,727","Perot, Ross",Challenger,713,"12,725",D,31.12,42.79,25.44,.65,42.10,57.90,,,
