PRESIDENT 1988
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,New Jersey,"3,099,553","1,743,192","1,320,352",N/A,"36,009","422,840",R,"422,840",R,56.24,42.60,.00,1.16,56.90,43.10
,
,
,
PRESIDENT 1988
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,New Mexico,19881108,N/A,BERNALILLO,County,"173,135","92,830","Bush, George H.",Challenger,"78,346","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"1,959","14,484",R,53.62,45.25,.00,1.13,54.23,45.77,,,
President,New Mexico,19881108,N/A,CATRON,County,"1,486",925,"Bush, George H.",Challenger,490,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,71,435,R,62.25,32.97,.00,4.78,65.37,34.63,,,
President,New Mexico,19881108,N/A,CHAVES,County,"20,303","13,367","Bush, George H.",Challenger,"6,730","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,206,"6,637",R,65.84,33.15,.00,1.01,66.51,33.49,,,
President,New Mexico,19881108,N/A,CIBOLA,County,"6,137","2,640","Bush, George H.",Challenger,"3,458","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,39,818,D,43.02,56.35,.00,.64,43.29,56.71,,,
President,New Mexico,19881108,N/A,COLFAX,County,"5,085","2,256","Bush, George H.",Challenger,"2,785","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,44,529,D,44.37,54.77,.00,.87,44.75,55.25,,,
President,New Mexico,19881108,N/A,CURRY,County,"12,138","8,032","Bush, George H.",Challenger,"3,995","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,111,"4,037",R,66.17,32.91,.00,.91,66.78,33.22,,,
President,New Mexico,19881108,N/A,DE BACA,County,"1,136",643,"Bush, George H.",Challenger,480,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,13,163,R,56.60,42.25,.00,1.14,57.26,42.74,,,
President,New Mexico,19881108,N/A,DONA ANA,County,"41,747","21,582","Bush, George H.",Challenger,"19,608","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,557,"1,974",R,51.70,46.97,.00,1.33,52.40,47.60,,,
President,New Mexico,19881108,N/A,EDDY,County,"18,535","9,805","Bush, George H.",Challenger,"8,544","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,186,"1,261",R,52.90,46.10,.00,1.00,53.44,46.56,,,
President,New Mexico,19881108,N/A,GRANT,County,"9,735","4,196","Bush, George H.",Challenger,"5,443","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,96,"1,247",D,43.10,55.91,.00,.99,43.53,56.47,,,
President,New Mexico,19881108,N/A,GUADALUPE,County,"2,119",861,"Bush, George H.",Challenger,"1,243","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,15,382,D,40.63,58.66,.00,.71,40.92,59.08,,,
President,New Mexico,19881108,N/A,HARDING,County,672,377,"Bush, George H.",Challenger,291,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,4,86,R,56.10,43.30,.00,.60,56.44,43.56,,,
President,New Mexico,19881108,N/A,HIDALGO,County,"2,020","1,100","Bush, George H.",Challenger,901,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,19,199,R,54.46,44.60,.00,.94,54.97,45.03,,,
President,New Mexico,19881108,N/A,LEA,County,"17,303","11,309","Bush, George H.",Challenger,"5,879","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,115,"5,430",R,65.36,33.98,.00,.66,65.80,34.20,,,
President,New Mexico,19881108,N/A,LINCOLN,County,"5,288","3,511","Bush, George H.",Challenger,"1,690","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,87,"1,821",R,66.40,31.96,.00,1.65,67.51,32.49,,,
President,New Mexico,19881108,N/A,LOS ALAMOS,County,"10,153","6,622","Bush, George H.",Challenger,"3,275","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,256,"3,347",R,65.22,32.26,.00,2.52,66.91,33.09,,,
President,New Mexico,19881108,N/A,LUNA,County,"6,636","3,415","Bush, George H.",Challenger,"3,066","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,155,349,R,51.46,46.20,.00,2.34,52.69,47.31,,,
President,New Mexico,19881108,N/A,MCKINLEY,County,"15,467","5,694","Bush, George H.",Challenger,"9,595","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,178,"3,901",D,36.81,62.04,.00,1.15,37.24,62.76,,,
President,New Mexico,19881108,N/A,MORA,County,"2,545",923,"Bush, George H.",Challenger,"1,601","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,21,678,D,36.27,62.91,.00,.83,36.57,63.43,,,
President,New Mexico,19881108,N/A,OTERO,County,"15,478","9,984","Bush, George H.",Challenger,"5,284","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,210,"4,700",R,64.50,34.14,.00,1.36,65.39,34.61,,,
President,New Mexico,19881108,N/A,QUAY,County,"4,412","2,454","Bush, George H.",Challenger,"1,901","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,57,553,R,55.62,43.09,.00,1.29,56.35,43.65,,,
President,New Mexico,19881108,N/A,RIO ARRIBA,County,"10,626","3,024","Bush, George H.",Challenger,"7,503","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,99,"4,479",D,28.46,70.61,.00,.93,28.73,71.27,,,
President,New Mexico,19881108,N/A,ROOSEVELT,County,"5,681","3,589","Bush, George H.",Challenger,"2,033","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,59,"1,556",R,63.18,35.79,.00,1.04,63.84,36.16,,,
President,New Mexico,19881108,N/A,SAN JUAN,County,"27,750","16,202","Bush, George H.",Challenger,"11,094","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,454,"5,108",R,58.39,39.98,.00,1.64,59.36,40.64,,,
President,New Mexico,19881108,N/A,SAN MIGUEL,County,"9,023","2,763","Bush, George H.",Challenger,"6,131","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,129,"3,368",D,30.62,67.95,.00,1.43,31.07,68.93,,,
President,New Mexico,19881108,N/A,SANDOVAL,County,"19,011","9,411","Bush, George H.",Challenger,"9,332","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,268,79,R,49.50,49.09,.00,1.41,50.21,49.79,,,
President,New Mexico,19881108,N/A,SANTA FE,County,"36,927","12,891","Bush, George H.",Challenger,"23,581","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,455,"10,690",D,34.91,63.86,.00,1.23,35.34,64.66,,,
President,New Mexico,19881108,N/A,SIERRA,County,"4,165","2,507","Bush, George H.",Challenger,"1,595","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,63,912,R,60.19,38.30,.00,1.51,61.12,38.88,,,
President,New Mexico,19881108,N/A,SOCORRO,County,"6,217","3,114","Bush, George H.",Challenger,"2,960","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,143,154,R,50.09,47.61,.00,2.30,51.27,48.73,,,
President,New Mexico,19881108,N/A,TAOS,County,"9,259","2,897","Bush, George H.",Challenger,"6,271","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,91,"3,374",D,31.29,67.73,.00,.98,31.60,68.40,,,
President,New Mexico,19881108,N/A,TORRANCE,County,"3,938","2,252","Bush, George H.",Challenger,"1,618","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,68,634,R,57.19,41.09,.00,1.73,58.19,41.81,,,
President,New Mexico,19881108,N/A,UNION,County,"1,960","1,291","Bush, George H.",Challenger,638,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,31,653,R,65.87,32.55,.00,1.58,66.93,33.07,,,
President,New Mexico,19881108,N/A,VALENCIA,County,"15,200","7,874","Bush, George H.",Challenger,"7,136","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,190,738,R,51.80,46.95,.00,1.25,52.46,47.54,,,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,New Mexico,"521,287","270,341","244,497",N/A,"6,449","25,844",R,"25,844",R,51.86,46.90,.00,1.24,52.51,47.49
,
,
,
PRESIDENT 1988
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,New York,19881108,N/A,ALBANY,County,"147,461","59,534","Bush, George H.",Challenger,"86,564","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"1,363","27,030",D,40.37,58.70,.00,.92,40.75,59.25,,,
President,New York,19881108,N/A,ALLEGANY,County,"17,626","11,880","Bush, George H.",Challenger,"5,614","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,132,"6,266",R,67.40,31.85,.00,.75,67.91,32.09,,,
President,New York,19881108,N/A,BRONX,County,"298,081","76,043","Bush, George H.",Challenger,"218,245","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"3,793","142,202",D,25.51,73.22,.00,1.27,25.84,74.16,,,
President,New York,19881108,N/A,BROOME,County,"96,365","47,610","Bush, George H.",Challenger,"48,130","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,625,520,D,49.41,49.95,.00,.65,49.73,50.27,,,
President,New York,19881108,N/A,CATTARAUGUS,County,"32,428","19,691","Bush, George H.",Challenger,"12,447","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,290,"7,244",R,60.72,38.38,.00,.89,61.27,38.73,,,
President,New York,19881108,N/A,CAYUGA,County,"32,285","16,934","Bush, George H.",Challenger,"15,044","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,307,"1,890",R,52.45,46.60,.00,.95,52.96,47.04,,,
President,New York,19881108,N/A,CHAUTAUQUA,County,"57,867","31,642","Bush, George H.",Challenger,"25,814","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,411,"5,828",R,54.68,44.61,.00,.71,55.07,44.93,,,
President,New York,19881108,N/A,CHEMUNG,County,"37,139","20,951","Bush, George H.",Challenger,"15,966","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,222,"4,985",R,56.41,42.99,.00,.60,56.75,43.25,,,
President,New York,19881108,N/A,CHENANGO,County,"19,902","11,727","Bush, George H.",Challenger,"8,021","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,154,"3,706",R,58.92,40.30,.00,.77,59.38,40.62,,,
President,New York,19881108,N/A,CLINTON,County,"28,563","15,702","Bush, George H.",Challenger,"12,670","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,191,"3,032",R,54.97,44.36,.00,.67,55.34,44.66,,,
President,New York,19881108,N/A,COLUMBIA,County,"26,924","15,111","Bush, George H.",Challenger,"11,585","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,228,"3,526",R,56.12,43.03,.00,.85,56.60,43.40,,,
President,New York,19881108,N/A,CORTLAND,County,"18,769","10,934","Bush, George H.",Challenger,"7,673","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,162,"3,261",R,58.26,40.88,.00,.86,58.76,41.24,,,
President,New York,19881108,N/A,DELAWARE,County,"19,010","11,391","Bush, George H.",Challenger,"7,463","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,156,"3,928",R,59.92,39.26,.00,.82,60.42,39.58,,,
President,New York,19881108,N/A,DUTCHESS,County,"101,959","62,165","Bush, George H.",Challenger,"38,968","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,826,"23,197",R,60.97,38.22,.00,.81,61.47,38.53,,,
President,New York,19881108,N/A,ERIE,County,"430,792","188,796","Bush, George H.",Challenger,"238,779","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"3,217","49,983",D,43.83,55.43,.00,.75,44.16,55.84,,,
President,New York,19881108,N/A,ESSEX,County,"17,113","10,350","Bush, George H.",Challenger,"6,623","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,140,"3,727",R,60.48,38.70,.00,.82,60.98,39.02,,,
President,New York,19881108,N/A,FRANKLIN,County,"17,192","9,135","Bush, George H.",Challenger,"7,928","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,129,"1,207",R,53.14,46.11,.00,.75,53.54,46.46,,,
President,New York,19881108,N/A,FULTON,County,"20,931","11,757","Bush, George H.",Challenger,"9,012","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,162,"2,745",R,56.17,43.06,.00,.77,56.61,43.39,,,
President,New York,19881108,N/A,GENESEE,County,"24,332","14,182","Bush, George H.",Challenger,"9,945","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,205,"4,237",R,58.29,40.87,.00,.84,58.78,41.22,,,
President,New York,19881108,N/A,GREENE,County,"19,319","11,874","Bush, George H.",Challenger,"7,265","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,180,"4,609",R,61.46,37.61,.00,.93,62.04,37.96,,,
President,New York,19881108,N/A,HAMILTON,County,"3,317","2,320","Bush, George H.",Challenger,976,"Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,21,"1,344",R,69.94,29.42,.00,.63,70.39,29.61,,,
President,New York,19881108,N/A,HERKIMER,County,"28,022","15,104","Bush, George H.",Challenger,"12,694","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,224,"2,410",R,53.90,45.30,.00,.80,54.33,45.67,,,
President,New York,19881108,N/A,JEFFERSON,County,"33,622","19,304","Bush, George H.",Challenger,"14,137","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,181,"5,167",R,57.41,42.05,.00,.54,57.73,42.27,,,
President,New York,19881108,N/A,KINGS,County,"549,019","178,961","Bush, George H.",Challenger,"363,916","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"6,142","184,955",D,32.60,66.28,.00,1.12,32.97,67.03,,,
President,New York,19881108,N/A,LEWIS,County,"10,138","5,787","Bush, George H.",Challenger,"4,252","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,99,"1,535",R,57.08,41.94,.00,.98,57.65,42.35,,,
President,New York,19881108,N/A,LIVINGSTON,County,"23,697","14,004","Bush, George H.",Challenger,"9,506","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,187,"4,498",R,59.10,40.11,.00,.79,59.57,40.43,,,
President,New York,19881108,N/A,MADISON,County,"25,754","14,902","Bush, George H.",Challenger,"10,665","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,187,"4,237",R,57.86,41.41,.00,.73,58.29,41.71,,,
President,New York,19881108,N/A,MONROE,County,"311,466","155,271","Bush, George H.",Challenger,"153,650","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"2,545","1,621",R,49.85,49.33,.00,.82,50.26,49.74,,,
President,New York,19881108,N/A,MONTGOMERY,County,"22,685","11,128","Bush, George H.",Challenger,"11,371","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,186,243,D,49.05,50.13,.00,.82,49.46,50.54,,,
President,New York,19881108,N/A,NASSAU,County,"592,418","337,430","Bush, George H.",Challenger,"250,130","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"4,858","87,300",R,56.96,42.22,.00,.82,57.43,42.57,,,
President,New York,19881108,N/A,NEW YORK,County,"506,551","115,927","Bush, George H.",Challenger,"385,675","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"4,949","269,748",D,22.89,76.14,.00,.98,23.11,76.89,,,
President,New York,19881108,N/A,NIAGARA,County,"86,868","42,537","Bush, George H.",Challenger,"43,801","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,530,"1,264",D,48.97,50.42,.00,.61,49.27,50.73,,,
President,New York,19881108,N/A,ONEIDA,County,"103,461","55,039","Bush, George H.",Challenger,"47,665","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,757,"7,374",R,53.20,46.07,.00,.73,53.59,46.41,,,
President,New York,19881108,N/A,ONONDAGA,County,"200,485","104,080","Bush, George H.",Challenger,"94,751","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"1,654","9,329",R,51.91,47.26,.00,.82,52.35,47.65,,,
President,New York,19881108,N/A,ONTARIO,County,"39,435","21,780","Bush, George H.",Challenger,"17,341","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,314,"4,439",R,55.23,43.97,.00,.80,55.67,44.33,,,
President,New York,19881108,N/A,ORANGE,County,"104,810","65,446","Bush, George H.",Challenger,"38,465","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,899,"26,981",R,62.44,36.70,.00,.86,62.98,37.02,,,
President,New York,19881108,N/A,ORLEANS,County,"15,055","9,028","Bush, George H.",Challenger,"5,913","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,114,"3,115",R,59.97,39.28,.00,.76,60.42,39.58,,,
President,New York,19881108,N/A,OSWEGO,County,"44,211","25,362","Bush, George H.",Challenger,"18,430","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,419,"6,932",R,57.37,41.69,.00,.95,57.91,42.09,,,
President,New York,19881108,N/A,OTSEGO,County,"24,335","13,021","Bush, George H.",Challenger,"11,069","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,245,"1,952",R,53.51,45.49,.00,1.01,54.05,45.95,,,
President,New York,19881108,N/A,PUTNAM,County,"36,500","24,086","Bush, George H.",Challenger,"12,158","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,256,"11,928",R,65.99,33.31,.00,.70,66.46,33.54,,,
President,New York,19881108,N/A,QUEENS,County,"546,729","217,049","Bush, George H.",Challenger,"325,147","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"4,533","108,098",D,39.70,59.47,.00,.83,40.03,59.97,,,
President,New York,19881108,N/A,RENSSELAER,County,"69,197","35,412","Bush, George H.",Challenger,"33,066","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,719,"2,346",R,51.18,47.79,.00,1.04,51.71,48.29,,,
President,New York,19881108,N/A,RICHMOND,County,"125,975","77,427","Bush, George H.",Challenger,"47,812","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,736,"29,615",R,61.46,37.95,.00,.58,61.82,38.18,,,
President,New York,19881108,N/A,ROCKLAND,County,"112,301","63,825","Bush, George H.",Challenger,"47,634","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,842,"16,191",R,56.83,42.42,.00,.75,57.26,42.74,,,
President,New York,19881108,N/A,SARATOGA,County,"75,788","43,498","Bush, George H.",Challenger,"31,684","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,606,"11,814",R,57.39,41.81,.00,.80,57.86,42.14,,,
President,New York,19881108,N/A,SCHENECTADY,County,"70,386","33,364","Bush, George H.",Challenger,"36,483","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,539,"3,119",D,47.40,51.83,.00,.77,47.77,52.23,,,
President,New York,19881108,N/A,SCHOHARIE,County,"12,536","7,008","Bush, George H.",Challenger,"5,389","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,139,"1,619",R,55.90,42.99,.00,1.11,56.53,43.47,,,
President,New York,19881108,N/A,SCHUYLER,County,"7,242","4,291","Bush, George H.",Challenger,"2,900","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,51,"1,391",R,59.25,40.04,.00,.70,59.67,40.33,,,
President,New York,19881108,N/A,SENECA,County,"13,571","7,221","Bush, George H.",Challenger,"6,215","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,135,"1,006",R,53.21,45.80,.00,.99,53.74,46.26,,,
President,New York,19881108,N/A,ST. LAWRENCE,County,"39,481","20,290","Bush, George H.",Challenger,"18,921","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,270,"1,369",R,51.39,47.92,.00,.68,51.75,48.25,,,
President,New York,19881108,N/A,STEUBEN,County,"38,466","25,359","Bush, George H.",Challenger,"12,824","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,283,"12,535",R,65.93,33.34,.00,.74,66.41,33.59,,,
President,New York,19881108,N/A,SUFFOLK,County,"514,350","311,242","Bush, George H.",Challenger,"199,215","Dukakis, Michael S.",Challenger,N/A,N/A,N/A,N/A,"3,893","112,027",R,60.51,38.73,.00,.76,60.97,39.03,,,
