PRESIDENT 2004
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,New Mexico,20041102,N/A,GUADALUPE,County,"2,267",914,"Bush, George W.",Incumbent,"1,340","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,13,426,D,40.32,59.11,.00,.57,40.55,59.45,,,
President,New Mexico,20041102,N/A,HARDING,County,644,380,"Bush, George W.",Incumbent,259,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,5,121,R,59.01,40.22,.00,.78,59.47,40.53,,,
President,New Mexico,20041102,N/A,HIDALGO,County,"1,964","1,081","Bush, George W.",Incumbent,861,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,22,220,R,55.04,43.84,.00,1.12,55.66,44.34,,,
President,New Mexico,20041102,N/A,LEA,County,"18,181","14,430","Bush, George W.",Incumbent,"3,646","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,105,"10,784",R,79.37,20.05,.00,.58,79.83,20.17,,,
President,New Mexico,20041102,N/A,LINCOLN,County,"9,014","6,070","Bush, George W.",Incumbent,"2,822","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,122,"3,248",R,67.34,31.31,.00,1.35,68.26,31.74,,,
President,New Mexico,20041102,N/A,LOS ALAMOS,County,"11,197","5,810","Bush, George W.",Incumbent,"5,206","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,181,604,R,51.89,46.49,.00,1.62,52.74,47.26,,,
President,New Mexico,20041102,N/A,LUNA,County,"7,593","4,164","Bush, George W.",Incumbent,"3,340","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,89,824,R,54.84,43.99,.00,1.17,55.49,44.51,,,
President,New Mexico,20041102,N/A,MCKINLEY,County,"20,623","7,351","Bush, George W.",Incumbent,"13,051","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,221,"5,700",D,35.64,63.28,.00,1.07,36.03,63.97,,,
President,New Mexico,20041102,N/A,MORA,County,"2,826",928,"Bush, George W.",Incumbent,"1,876","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,22,948,D,32.84,66.38,.00,.78,33.10,66.90,,,
President,New Mexico,20041102,N/A,OTERO,County,"20,764","14,066","Bush, George W.",Incumbent,"6,433","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,265,"7,633",R,67.74,30.98,.00,1.28,68.62,31.38,,,
President,New Mexico,20041102,N/A,QUAY,County,"4,117","2,661","Bush, George W.",Incumbent,"1,422","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,34,"1,239",R,64.63,34.54,.00,.83,65.17,34.83,,,
President,New Mexico,20041102,N/A,RIO ARRIBA,County,"14,999","5,149","Bush, George W.",Incumbent,"9,753","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,97,"4,604",D,34.33,65.02,.00,.65,34.55,65.45,,,
President,New Mexico,20041102,N/A,ROOSEVELT,County,"7,144","4,997","Bush, George W.",Incumbent,"2,082","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,65,"2,915",R,69.95,29.14,.00,.91,70.59,29.41,,,
President,New Mexico,20041102,N/A,SAN JUAN,County,"45,006","29,525","Bush, George W.",Incumbent,"14,843","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,638,"14,682",R,65.60,32.98,.00,1.42,66.55,33.45,,,
President,New Mexico,20041102,N/A,SAN MIGUEL,County,"12,116","3,313","Bush, George W.",Incumbent,"8,683","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,120,"5,370",D,27.34,71.67,.00,.99,27.62,72.38,,,
President,New Mexico,20041102,N/A,SANDOVAL,County,"44,541","22,628","Bush, George W.",Incumbent,"21,421","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,492,"1,207",R,50.80,48.09,.00,1.10,51.37,48.63,,,
President,New Mexico,20041102,N/A,SANTA FE,County,"66,200","18,466","Bush, George W.",Incumbent,"47,074","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,660,"28,608",D,27.89,71.11,.00,1.00,28.18,71.82,,,
President,New Mexico,20041102,N/A,SIERRA,County,"5,157","3,162","Bush, George W.",Incumbent,"1,926","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,69,"1,236",R,61.31,37.35,.00,1.34,62.15,37.85,,,
President,New Mexico,20041102,N/A,SOCORRO,County,"7,851","3,696","Bush, George W.",Incumbent,"4,025","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,130,329,D,47.08,51.27,.00,1.66,47.87,52.13,,,
President,New Mexico,20041102,N/A,TAOS,County,"14,835","3,666","Bush, George W.",Incumbent,"10,987","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,182,"7,321",D,24.71,74.06,.00,1.23,25.02,74.98,,,
President,New Mexico,20041102,N/A,TORRANCE,County,"6,507","4,026","Bush, George W.",Incumbent,"2,386","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,95,"1,640",R,61.87,36.67,.00,1.46,62.79,37.21,,,
President,New Mexico,20041102,N/A,UNION,County,"1,881","1,454","Bush, George W.",Incumbent,411,"Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,16,"1,043",R,77.30,21.85,.00,.85,77.96,22.04,,,
President,New Mexico,20041102,N/A,VALENCIA,County,"26,012","14,474","Bush, George W.",Incumbent,"11,270","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,268,"3,204",R,55.64,43.33,.00,1.03,56.22,43.78,,,
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,New Mexico,"756,304","376,930","370,942",N/A,"8,432","5,988",R,"5,988",R,49.84,49.05,.00,1.11,50.40,49.60
,
,
,
PRESIDENT 2004
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,New York,20041102,N/A,ALBANY,County,"147,199","54,872","Bush, George W.",Incumbent,"89,323","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"3,004","34,451",D,37.28,60.68,.00,2.04,38.05,61.95,,,
President,New York,20041102,N/A,ALLEGANY,County,"19,270","12,310","Bush, George W.",Incumbent,"6,566","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,394,"5,744",R,63.88,34.07,.00,2.04,65.22,34.78,,,
President,New York,20041102,N/A,BRONX,County,"342,929","56,701","Bush, George W.",Incumbent,"283,994","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,234","227,293",D,16.53,82.81,.00,.65,16.64,83.36,,,
President,New York,20041102,N/A,BROOME,County,"91,890","43,568","Bush, George W.",Incumbent,"46,281","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,041","2,713",D,47.41,50.37,.00,2.22,48.49,51.51,,,
President,New York,20041102,N/A,CATTARAUGUS,County,"34,262","20,051","Bush, George W.",Incumbent,"13,514","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,697,"6,537",R,58.52,39.44,.00,2.03,59.74,40.26,,,
President,New York,20041102,N/A,CAYUGA,County,"36,052","17,743","Bush, George W.",Incumbent,"17,534","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,775,209,R,49.22,48.64,.00,2.15,50.30,49.70,,,
President,New York,20041102,N/A,CHAUTAUQUA,County,"60,942","32,434","Bush, George W.",Incumbent,"27,257","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,251","5,177",R,53.22,44.73,.00,2.05,54.34,45.66,,,
President,New York,20041102,N/A,CHEMUNG,County,"39,075","21,321","Bush, George W.",Incumbent,"17,080","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,674,"4,241",R,54.56,43.71,.00,1.72,55.52,44.48,,,
President,New York,20041102,N/A,CHENANGO,County,"21,341","11,582","Bush, George W.",Incumbent,"9,277","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,482,"2,305",R,54.27,43.47,.00,2.26,55.53,44.47,,,
President,New York,20041102,N/A,CLINTON,County,"33,736","15,330","Bush, George W.",Incumbent,"17,624","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,782,"2,294",D,45.44,52.24,.00,2.32,46.52,53.48,,,
President,New York,20041102,N/A,COLUMBIA,County,"31,103","14,457","Bush, George W.",Incumbent,"15,929","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,717,"1,472",D,46.48,51.21,.00,2.31,47.58,52.42,,,
President,New York,20041102,N/A,CORTLAND,County,"22,760","11,613","Bush, George W.",Incumbent,"10,670","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,477,943,R,51.02,46.88,.00,2.10,52.12,47.88,,,
President,New York,20041102,N/A,DELAWARE,County,"21,166","11,958","Bush, George W.",Incumbent,"8,724","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,484,"3,234",R,56.50,41.22,.00,2.29,57.82,42.18,,,
President,New York,20041102,N/A,DUTCHESS,County,"123,881","63,372","Bush, George W.",Incumbent,"58,232","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,277","5,140",R,51.16,47.01,.00,1.84,52.11,47.89,,,
President,New York,20041102,N/A,ERIE,County,"445,138","184,423","Bush, George W.",Incumbent,"251,090","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"9,625","66,667",D,41.43,56.41,.00,2.16,42.35,57.65,,,
President,New York,20041102,N/A,ESSEX,County,"19,082","9,869","Bush, George W.",Incumbent,"8,768","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,445,"1,101",R,51.72,45.95,.00,2.33,52.95,47.05,,,
President,New York,20041102,N/A,FRANKLIN,County,"18,316","8,383","Bush, George W.",Incumbent,"9,543","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,390,"1,160",D,45.77,52.10,.00,2.13,46.76,53.24,,,
President,New York,20041102,N/A,FULTON,County,"22,215","12,570","Bush, George W.",Incumbent,"9,202","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,443,"3,368",R,56.58,41.42,.00,1.99,57.73,42.27,,,
President,New York,20041102,N/A,GENESEE,County,"27,580","16,725","Bush, George W.",Incumbent,"10,331","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,524,"6,394",R,60.64,37.46,.00,1.90,61.82,38.18,,,
President,New York,20041102,N/A,GREENE,County,"22,398","12,996","Bush, George W.",Incumbent,"8,933","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,469,"4,063",R,58.02,39.88,.00,2.09,59.26,40.74,,,
President,New York,20041102,N/A,HAMILTON,County,"3,692","2,475","Bush, George W.",Incumbent,"1,145","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,72,"1,330",R,67.04,31.01,.00,1.95,68.37,31.63,,,
President,New York,20041102,N/A,HERKIMER,County,"28,310","16,024","Bush, George W.",Incumbent,"11,675","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,611,"4,349",R,56.60,41.24,.00,2.16,57.85,42.15,,,
President,New York,20041102,N/A,JEFFERSON,County,"38,800","21,231","Bush, George W.",Incumbent,"16,860","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,709,"4,371",R,54.72,43.45,.00,1.83,55.74,44.26,,,
President,New York,20041102,N/A,KINGS,County,"687,780","167,149","Bush, George W.",Incumbent,"514,973","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"5,658","347,824",D,24.30,74.87,.00,.82,24.50,75.50,,,
President,New York,20041102,N/A,LEWIS,County,"11,397","6,624","Bush, George W.",Incumbent,"4,546","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,227,"2,078",R,58.12,39.89,.00,1.99,59.30,40.70,,,
President,New York,20041102,N/A,LIVINGSTON,County,"29,948","17,729","Bush, George W.",Incumbent,"11,504","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,715,"6,225",R,59.20,38.41,.00,2.39,60.65,39.35,,,
President,New York,20041102,N/A,MADISON,County,"30,287","16,537","Bush, George W.",Incumbent,"13,121","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,629,"3,416",R,54.60,43.32,.00,2.08,55.76,44.24,,,
President,New York,20041102,N/A,MONROE,County,"342,981","163,545","Bush, George W.",Incumbent,"173,497","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"5,939","9,952",D,47.68,50.59,.00,1.73,48.52,51.48,,,
President,New York,20041102,N/A,MONTGOMERY,County,"21,221","11,338","Bush, George W.",Incumbent,"9,449","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,434,"1,889",R,53.43,44.53,.00,2.05,54.54,45.46,,,
President,New York,20041102,N/A,NASSAU,County,"618,343","288,355","Bush, George W.",Incumbent,"323,070","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"6,918","34,715",D,46.63,52.25,.00,1.12,47.16,52.84,,,
President,New York,20041102,N/A,NEW YORK,County,"641,747","107,405","Bush, George W.",Incumbent,"526,765","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"7,577","419,360",D,16.74,82.08,.00,1.18,16.94,83.06,,,
President,New York,20041102,N/A,NIAGARA,County,"96,580","47,111","Bush, George W.",Incumbent,"47,602","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,867",491,D,48.78,49.29,.00,1.93,49.74,50.26,,,
President,New York,20041102,N/A,ONEIDA,County,"95,369","52,392","Bush, George W.",Incumbent,"40,792","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,185","11,600",R,54.94,42.77,.00,2.29,56.22,43.78,,,
President,New York,20041102,N/A,ONONDAGA,County,"214,589","94,006","Bush, George W.",Incumbent,"116,381","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"4,202","22,375",D,43.81,54.23,.00,1.96,44.68,55.32,,,
President,New York,20041102,N/A,ONTARIO,County,"50,102","27,999","Bush, George W.",Incumbent,"21,166","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,937,"6,833",R,55.88,42.25,.00,1.87,56.95,43.05,,,
President,New York,20041102,N/A,ORANGE,County,"144,673","79,089","Bush, George W.",Incumbent,"63,394","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"2,190","15,695",R,54.67,43.82,.00,1.51,55.51,44.49,,,
President,New York,20041102,N/A,ORLEANS,County,"16,573","10,317","Bush, George W.",Incumbent,"5,959","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,297,"4,358",R,62.25,35.96,.00,1.79,63.39,36.61,,,
President,New York,20041102,N/A,OSWEGO,County,"51,607","26,325","Bush, George W.",Incumbent,"24,133","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,149","2,192",R,51.01,46.76,.00,2.23,52.17,47.83,,,
President,New York,20041102,N/A,OTSEGO,County,"26,652","13,342","Bush, George W.",Incumbent,"12,723","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,587,619,R,50.06,47.74,.00,2.20,51.19,48.81,,,
President,New York,20041102,N/A,PUTNAM,County,"46,563","26,356","Bush, George W.",Incumbent,"19,575","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,632,"6,781",R,56.60,42.04,.00,1.36,57.38,42.62,,,
President,New York,20041102,N/A,QUEENS,County,"605,062","165,954","Bush, George W.",Incumbent,"433,835","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"5,273","267,881",D,27.43,71.70,.00,.87,27.67,72.33,,,
President,New York,20041102,N/A,RENSSELAER,County,"72,514","34,734","Bush, George W.",Incumbent,"36,075","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,705","1,341",D,47.90,49.75,.00,2.35,49.05,50.95,,,
President,New York,20041102,N/A,RICHMOND,County,"160,126","90,325","Bush, George W.",Incumbent,"68,448","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,353","21,877",R,56.41,42.75,.00,.84,56.89,43.11,,,
President,New York,20041102,N/A,ROCKLAND,County,"131,231","65,130","Bush, George W.",Incumbent,"64,191","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,910",939,R,49.63,48.91,.00,1.46,50.36,49.64,,,
President,New York,20041102,N/A,SARATOGA,County,"106,873","56,158","Bush, George W.",Incumbent,"48,730","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,985","7,428",R,52.55,45.60,.00,1.86,53.54,46.46,,,
President,New York,20041102,N/A,SCHENECTADY,County,"69,469","32,066","Bush, George W.",Incumbent,"35,971","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"1,432","3,905",D,46.16,51.78,.00,2.06,47.13,52.87,,,
President,New York,20041102,N/A,SCHOHARIE,County,"14,557","8,591","Bush, George W.",Incumbent,"5,630","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,336,"2,961",R,59.02,38.68,.00,2.31,60.41,39.59,,,
President,New York,20041102,N/A,SCHUYLER,County,"8,590","4,960","Bush, George W.",Incumbent,"3,445","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,185,"1,515",R,57.74,40.10,.00,2.15,59.01,40.99,,,
President,New York,20041102,N/A,SENECA,County,"15,325","7,981","Bush, George W.",Incumbent,"6,979","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,365,"1,002",R,52.08,45.54,.00,2.38,53.35,46.65,,,
President,New York,20041102,N/A,ST. LAWRENCE,County,"41,755","18,029","Bush, George W.",Incumbent,"22,857","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,869,"4,828",D,43.18,54.74,.00,2.08,44.10,55.90,,,
President,New York,20041102,N/A,STEUBEN,County,"42,284","26,980","Bush, George W.",Incumbent,"14,523","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,781,"12,457",R,63.81,34.35,.00,1.85,65.01,34.99,,,
President,New York,20041102,N/A,SUFFOLK,County,"638,712","309,949","Bush, George W.",Incumbent,"315,909","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,"12,854","5,960",D,48.53,49.46,.00,2.01,49.52,50.48,,,
President,New York,20041102,N/A,SULLIVAN,County,"30,966","15,319","Bush, George W.",Incumbent,"15,034","Kerry, John F.",Challenger,N/A,N/A,N/A,N/A,613,285,R,49.47,48.55,.00,1.98,50.47,49.53,,,
